거주지역별,성별,연령대별,항목,단위,2015 년,2016 년,2017 년,2018 년,2019 년
평창군,남자,50~59세,일반가구수,,,2221,2153,2117,2086
평창군,남자,60~69세,일반가구수,,,2032,2156,2315,2525
평창군,남자,70~79세,일반가구수,,,1398,1441,1456,1482
평창군,남자,80세이상,일반가구수,,,317,371,422,485
평창군,여자,총계,일반가구수,,,2624,2714,2864,2998
평창군,여자,30세미만,일반가구수,,,34,29,33,46
평창군,여자,30~39세,일반가구수,,,177,169,165,149
평창군,여자,40~49세,일반가구수,,,346,358,354,343
평창군,여자,50~59세,일반가구수,,,603,591,625,681
평창군,여자,60~69세,일반가구수,,,649,685,738,793
평창군,여자,70~79세,일반가구수,,,593,648,663,681
평창군,여자,80세이상,일반가구수,,,222,234,286,305
정선군,총계,총계,일반가구수,,,8875,9036,9163,9324
정선군,총계,30세미만,일반가구수,,,88,92,108,109
정선군,총계,30~39세,일반가구수,,,556,547,513,496
정선군,총계,40~49세,일반가구수,,,1361,1348,1280,1255
정선군,총계,50~59세,일반가구수,,,2351,2333,2317,2284
정선군,총계,60~69세,일반가구수,,,2276,2374,2529,2642
정선군,총계,70~79세,일반가구수,,,1743,1785,1821,1842
정선군,총계,80세이상,일반가구수,,,500,557,595,696
정선군,남자,총계,일반가구수,,,6623,6716,6754,6830
정선군,남자,30세미만,일반가구수,,,56,55,65,70
정선군,남자,30~39세,일반가구수,,,437,425,382,359
정선군,남자,40~49세,일반가구수,,,1068,1052,1015,987
정선군,남자,50~59세,일반가구수,,,1872,1854,1796,1768
정선군,남자,60~69세,일반가구수,,,1704,1782,1911,2006
정선군,남자,70~79세,일반가구수,,,1218,1234,1247,1258
정선군,남자,80세이상,일반가구수,,,268,314,338,382
정선군,여자,총계,일반가구수,,,2252,2320,2409,2494
정선군,여자,30세미만,일반가구수,,,32,37,43,39
정선군,여자,30~39세,일반가구수,,,119,122,131,137
정선군,여자,40~49세,일반가구수,,,293,296,265,268
정선군,여자,50~59세,일반가구수,,,479,479,521,516
정선군,여자,60~69세,일반가구수,,,572,592,618,636
정선군,여자,70~79세,일반가구수,,,525,551,574,584
정선군,여자,80세이상,일반가구수,,,232,243,257,314
철원군,총계,총계,일반가구수,,,9655,9711,9771,9745
철원군,총계,30세미만,일반가구수,,,186,171,143,141
철원군,총계,30~39세,일반가구수,,,742,712,690,628
철원군,총계,40~49세,일반가구수,,,1610,1557,1506,1383
철원군,총계,50~59세,일반가구수,,,2447,2413,2395,2408
철원군,총계,60~69세,일반가구수,,,2140,2234,2302,2336
철원군,총계,70~79세,일반가구수,,,1953,2000,2043,2068
철원군,총계,80세이상,일반가구수,,,577,624,692,781
철원군,남자,총계,일반가구수,,,7445,7493,7484,7373
철원군,남자,30세미만,일반가구수,,,153,143,119,102
철원군,남자,30~39세,일반가구수,,,591,590,568,523
철원군,남자,40~49세,일반가구수,,,1320,1259,1205,1102
철원군,남자,50~59세,일반가구수,,,2054,2006,1980,1938
철원군,남자,60~69세,일반가구수,,,1611,1701,1790,1822
철원군,남자,70~79세,일반가구수,,,1364,1400,1398,1413
철원군,남자,80세이상,일반가구수,,,352,394,424,473
철원군,여자,총계,일반가구수,,,2210,2218,2287,2372
철원군,여자,30세미만,일반가구수,,,33,28,...,39
철원군,여자,30~39세,일반가구수,,,151,122,122,105
철원군,여자,40~49세,일반가구수,,,290,298,301,281
철원군,여자,50~59세,일반가구수,,,393,407,415,470
철원군,여자,60~69세,일반가구수,,,529,533,512,514
철원군,여자,70~79세,일반가구수,,,589,600,645,655
철원군,여자,80세이상,일반가구수,,,225,230,268,308
화천군,총계,총계,일반가구수,,,4773,5004,5039,5136
화천군,총계,30세미만,일반가구수,,,138,133,140,129
화천군,총계,30~39세,일반가구수,,,345,372,350,348
화천군,총계,40~49세,일반가구수,,,728,717,673,666
화천군,총계,50~59세,일반가구수,,,1216,1268,1269,1255
화천군,총계,60~69세,일반가구수,,,1034,1124,1196,1324
화천군,총계,70~79세,일반가구수,,,995,1022,1015,966
화천군,총계,80세이상,일반가구수,,,317,368,396,448
화천군,남자,총계,일반가구수,,,3625,3767,3785,3865
화천군,남자,30세미만,일반가구수,,,119,101,105,95
화천군,남자,30~39세,일반가구수,,,272,296,291,290
화천군,남자,40~49세,일반가구수,,,599,587,545,528
화천군,남자,50~59세,일반가구수,,,960,992,988,981
화천군,남자,60~69세,일반가구수,,,798,863,922,1034
화천군,남자,70~79세,일반가구수,,,692,712,696,669
화천군,남자,80세이상,일반가구수,,,185,216,238,268
화천군,여자,총계,일반가구수,,,1148,1237,1254,1271
화천군,여자,30세미만,일반가구수,,,19,32,35,34
화천군,여자,30~39세,일반가구수,,,73,76,59,58
화천군,여자,40~49세,일반가구수,,,129,130,128,138
화천군,여자,50~59세,일반가구수,,,256,276,281,274
화천군,여자,60~69세,일반가구수,,,236,261,274,290
화천군,여자,70~79세,일반가구수,,,303,310,319,297
화천군,여자,80세이상,일반가구수,,,132,152,158,180
양구군,총계,총계,일반가구수,,,4450,4616,4644,4677
양구군,총계,30세미만,일반가구수,,,105,75,98,71
양구군,총계,30~39세,일반가구수,,,335,389,388,376
양구군,총계,40~49세,일반가구수,,,745,726,707,658
양구군,총계,50~59세,일반가구수,,,1230,1242,1188,1176
양구군,총계,60~69세,일반가구수,,,910,992,1062,1176
양구군,총계,70~79세,일반가구수,,,846,875,873,853
양구군,총계,80세이상,일반가구수,,,279,317,328,367
양구군,남자,총계,일반가구수,,,3478,3577,3598,3612
양구군,남자,30세미만,일반가구수,,,89,58,74,48
양구군,남자,30~39세,일반가구수,,,252,302,308,312
양구군,남자,40~49세,일반가구수,,,613,590,563,518
양구군,남자,50~59세,일반가구수,,,1019,1014,980,971
양구군,남자,60~69세,일반가구수,,,731,798,853,955
양구군,남자,70~79세,일반가구수,,,596,613,606,582
양구군,남자,80세이상,일반가구수,,,178,202,214,226
양구군,여자,총계,일반가구수,,,972,1039,1046,1065
양구군,여자,30세미만,일반가구수,,,16,...,...,...
양구군,여자,30~39세,일반가구수,,,83,87,80,64
양구군,여자,40~49세,일반가구수,,,132,136,144,140
양구군,여자,50~59세,일반가구수,,,211,228,208,205
양구군,여자,60~69세,일반가구수,,,179,194,209,221
양구군,여자,70~79세,일반가구수,,,250,262,267,271
양구군,여자,80세이상,일반가구수,,,101,115,114,141
인제군,총계,총계,일반가구수,,,6725,6984,7022,7100
인제군,총계,30세미만,일반가구수,,,135,123,102,86
인제군,총계,30~39세,일반가구수,,,566,579,567,546
인제군,총계,40~49세,일반가구수,,,1041,1076,1021,991
인제군,총계,50~59세,일반가구수,,,1963,1918,1900,1894
인제군,총계,60~69세,일반가구수,,,1459,1648,1752,1900
인제군,총계,70~79세,일반가구수,,,1219,1243,1228,1201
인제군,총계,80세이상,일반가구수,,,342,397,452,482
인제군,남자,총계,일반가구수,,,5253,5416,5419,5460
인제군,남자,30세미만,일반가구수,,,115,99,78,61
인제군,남자,30~39세,일반가구수,,,444,478,460,454
인제군,남자,40~49세,일반가구수,,,889,893,850,803
인제군,남자,50~59세,일반가구수,,,1590,1532,1503,1499
인제군,남자,60~69세,일반가구수,,,1161,1309,1408,1524
인제군,남자,70~79세,일반가구수,,,855,862,855,838
인제군,남자,80세이상,일반가구수,,,199,243,265,281
인제군,여자,총계,일반가구수,,,1472,1568,1603,1640
인제군,여자,30세미만,일반가구수,,,20,...,...,...
인제군,여자,30~39세,일반가구수,,,122,101,107,92
인제군,여자,40~49세,일반가구수,,,152,183,171,188
인제군,여자,50~59세,일반가구수,,,373,386,397,395
인제군,여자,60~69세,일반가구수,,,298,339,344,376
인제군,여자,70~79세,일반가구수,,,364,381,373,363
인제군,여자,80세이상,일반가구수,,,143,154,187,201
고성군,총계,총계,일반가구수,,,6629,6794,6912,6785
고성군,총계,30세미만,일반가구수,,,100,90,103,86
고성군,총계,30~39세,일반가구수,,,302,323,315,310
고성군,총계,40~49세,일반가구수,,,825,826,796,723
고성군,총계,50~59세,일반가구수,,,1555,1541,1557,1454
고성군,총계,60~69세,일반가구수,,,1691,1755,1832,1842
고성군,총계,70~79세,일반가구수,,,1618,1640,1645,1622
고성군,총계,80세이상,일반가구수,,,538,619,664,748
고성군,남자,총계,일반가구수,,,4818,4900,4968,4800
고성군,남자,30세미만,일반가구수,,,75,64,74,53
고성군,남자,30~39세,일반가구수,,,221,245,234,231
고성군,남자,40~49세,일반가구수,,,658,640,606,538
고성군,남자,50~59세,일반가구수,,,1244,1221,1227,1134
고성군,남자,60~69세,일반가구수,,,1258,1318,1384,1395
고성군,남자,70~79세,일반가구수,,,1061,1078,1075,1048
고성군,남자,80세이상,일반가구수,,,301,334,368,401
고성군,여자,총계,일반가구수,,,1811,1894,1944,1985
고성군,여자,30세미만,일반가구수,,,25,26,29,33
고성군,여자,30~39세,일반가구수,,,81,78,81,79
고성군,여자,40~49세,일반가구수,,,167,186,190,185
고성군,여자,50~59세,일반가구수,,,311,320,330,320
고성군,여자,60~69세,일반가구수,,,433,437,448,447
고성군,여자,70~79세,일반가구수,,,557,562,570,574
고성군,여자,80세이상,일반가구수,,,237,285,296,347
양양군,총계,총계,일반가구수,,,6678,6880,7150,7562
양양군,총계,30세미만,일반가구수,,,52,66,61,71
양양군,총계,30~39세,일반가구수,,,350,332,371,411
양양군,총계,40~49세,일반가구수,,,872,905,898,959
양양군,총계,50~59세,일반가구수,,,1648,1632,1655,1748
양양군,총계,60~69세,일반가구수,,,1688,1772,1888,1996
양양군,총계,70~79세,일반가구수,,,1582,1630,1643,1693
양양군,총계,80세이상,일반가구수,,,486,543,634,684
양양군,남자,총계,일반가구수,,,4884,4963,5135,5386
양양군,남자,30세미만,일반가구수,,,37,41,35,44
양양군,남자,30~39세,일반가구수,,,256,237,271,291
양양군,남자,40~49세,일반가구수,,,671,683,674,714
양양군,남자,50~59세,일반가구수,,,1255,1227,1242,1314
양양군,남자,60~69세,일반가구수,,,1259,1305,1408,1465
양양군,남자,70~79세,일반가구수,,,1105,1144,1136,1153
양양군,남자,80세이상,일반가구수,,,301,326,369,405
양양군,여자,총계,일반가구수,,,1794,1917,2015,2176
양양군,여자,30세미만,일반가구수,,,15,...,26,27
양양군,여자,30~39세,일반가구수,,,94,95,100,120
양양군,여자,40~49세,일반가구수,,,201,222,224,245
양양군,여자,50~59세,일반가구수,,,393,405,413,434
양양군,여자,60~69세,일반가구수,,,429,467,480,531
양양군,여자,70~79세,일반가구수,,,477,486,507,540
양양군,여자,80세이상,일반가구수,,,185,217,265,279
충청북도,총계,총계,일반가구수,,348127,351451,362726,371224,382876
충청북도,총계,30세미만,일반가구수,,7188,5375,5420,5967,6097
충청북도,총계,30~39세,일반가구수,,44772,42204,41196,41300,41147
충청북도,총계,40~49세,일반가구수,,81702,79568,78893,77751,77336
충청북도,총계,50~59세,일반가구수,,93881,94862,97145,98626,101311
충청북도,총계,60~69세,일반가구수,,63073,68673,74283,78741,83878
충청북도,총계,70~79세,일반가구수,,44066,45198,48046,49385,51180
충청북도,총계,80세이상,일반가구수,,13445,15571,17743,19454,21927
충청북도,남자,총계,일반가구수,,267845,269154,275913,279795,286370
충청북도,남자,30세미만,일반가구수,,4684,3527,3559,3818,3944
충청북도,남자,30~39세,일반가구수,,35489,33503,32667,32487,32145
충청북도,남자,40~49세,일반가구수,,65817,63472,62459,61035,60309
충청북도,남자,50~59세,일반가구수,,74678,75199,76251,76617,77954
충청북도,남자,60~69세,일반가구수,,48612,52734,57002,60037,63666
충청북도,남자,70~79세,일반가구수,,30503,31371,33280,34146,35398
충청북도,남자,80세이상,일반가구수,,8062,9348,10695,11655,12954
충청북도,여자,총계,일반가구수,,80282,82297,86813,91429,96506
충청북도,여자,30세미만,일반가구수,,2504,1848,1861,2149,2153
충청북도,여자,30~39세,일반가구수,,9283,8701,8529,8813,9002
충청북도,여자,40~49세,일반가구수,,15885,16096,16434,16716,17027
충청북도,여자,50~59세,일반가구수,,19203,19663,20894,22009,23357
충청북도,여자,60~69세,일반가구수,,14461,15939,17281,18704,20212
충청북도,여자,70~79세,일반가구수,,13563,13827,14766,15239,15782
충청북도,여자,80세이상,일반가구수,,5383,6223,7048,7799,8973
충주시,총계,총계,일반가구수,,,49268,50666,51856,53349
충주시,총계,30세미만,일반가구수,,,709,704,941,803
충주시,총계,30~39세,일반가구수,,,4875,4849,5271,4899
충주시,총계,40~49세,일반가구수,,,10581,10478,10262,9887
충주시,총계,50~59세,일반가구수,,,13606,13780,13992,14271
충주시,총계,60~69세,일반가구수,,,9942,10633,11100,12237
충주시,총계,70~79세,일반가구수,,,7212,7526,7412,7838
충주시,총계,80세이상,일반가구수,,,2343,2696,2878,3414
충주시,남자,총계,일반가구수,,,37685,38372,38787,39554
충주시,남자,30세미만,일반가구수,,,489,466,605,536
충주시,남자,30~39세,일반가구수,,,3895,3893,4158,3874
충주시,남자,40~49세,일반가구수,,,8370,8208,7922,7592
충주시,남자,50~59세,일반가구수,,,10864,10843,10866,10940
충주시,남자,60~69세,일반가구수,,,7599,8111,8393,9243
충주시,남자,70~79세,일반가구수,,,5060,5216,5107,5358
충주시,남자,80세이상,일반가구수,,,1408,1635,1736,2011
충주시,여자,총계,일반가구수,,,11583,12294,13069,13795
충주시,여자,30세미만,일반가구수,,,220,238,336,267
충주시,여자,30~39세,일반가구수,,,980,956,1113,1025
충주시,여자,40~49세,일반가구수,,,2211,2270,2340,2295
충주시,여자,50~59세,일반가구수,,,2742,2937,3126,3331
충주시,여자,60~69세,일반가구수,,,2343,2522,2707,2994
충주시,여자,70~79세,일반가구수,,,2152,2310,2305,2480
충주시,여자,80세이상,일반가구수,,,935,1061,1142,1403
제천시,총계,총계,일반가구수,,,31489,32614,33778,34128
제천시,총계,30세미만,일반가구수,,,389,404,449,432
제천시,총계,30~39세,일반가구수,,,2612,2711,2958,2741
제천시,총계,40~49세,일반가구수,,,6175,6054,5950,5676
제천시,총계,50~59세,일반가구수,,,8767,8860,8955,8912
제천시,총계,60~69세,일반가구수,,,7409,7950,8417,8910
제천시,총계,70~79세,일반가구수,,,4746,5072,5255,5398
제천시,총계,80세이상,일반가구수,,,1391,1563,1794,2059
제천시,남자,총계,일반가구수,,,24276,24929,25603,25650
제천시,남자,30세미만,일반가구수,,,254,266,297,280
제천시,남자,30~39세,일반가구수,,,2086,2128,2325,2114
제천시,남자,40~49세,일반가구수,,,4952,4773,4627,4407
제천시,남자,50~59세,일반가구수,,,7033,7016,7021,6939
제천시,남자,60~69세,일반가구수,,,5803,6232,6558,6862
제천시,남자,70~79세,일반가구수,,,3302,3542,3667,3802
제천시,남자,80세이상,일반가구수,,,846,972,1108,1246
제천시,여자,총계,일반가구수,,,7213,7685,8175,8478
제천시,여자,30세미만,일반가구수,,,135,138,152,152
제천시,여자,30~39세,일반가구수,,,526,583,633,627
제천시,여자,40~49세,일반가구수,,,1223,1281,1323,1269
제천시,여자,50~59세,일반가구수,,,1734,1844,1934,1973
제천시,여자,60~69세,일반가구수,,,1606,1718,1859,2048
제천시,여자,70~79세,일반가구수,,,1444,1530,1588,1596
제천시,여자,80세이상,일반가구수,,,545,591,686,813
청주시,총계,총계,일반가구수,,,178937,182732,186615,193946
청주시,총계,30세미만,일반가구수,,,3058,3125,3276,3500
